physics_tick,simulation_time_s,body_name,role,obstacle_pair_active,persistent_or_penetrating,body_collision,source,reason
7626,63.55,base_link,BODY,False,False,False,body_contacts.jsonl,
7627,63.55833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7628,63.56666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7629,63.574999999999996,base_link,BODY,False,False,False,body_contacts.jsonl,
7630,63.583333333333336,base_link,BODY,False,False,False,body_contacts.jsonl,
7631,63.59166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7632,63.6,base_link,BODY,False,False,False,body_contacts.jsonl,
7633,63.608333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7634,63.61666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7635,63.625,base_link,BODY,False,False,False,body_contacts.jsonl,
7636,63.63333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7637,63.641666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7638,63.65,base_link,BODY,False,False,False,body_contacts.jsonl,
7639,63.65833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7640,63.666666666666664,base_link,BODY,False,False,False,body_contacts.jsonl,
7641,63.675,base_link,BODY,False,False,False,body_contacts.jsonl,
7642,63.68333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7643,63.69166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7644,63.699999999999996,base_link,BODY,False,False,False,body_contacts.jsonl,
7645,63.708333333333336,base_link,BODY,False,False,False,body_contacts.jsonl,
7646,63.71666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7647,63.725,base_link,BODY,False,False,False,body_contacts.jsonl,
7648,63.733333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7649,63.74166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7650,63.75,base_link,BODY,False,False,False,body_contacts.jsonl,
7651,63.75833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7652,63.766666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7653,63.775,base_link,BODY,False,False,False,body_contacts.jsonl,
7654,63.78333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7655,63.791666666666664,base_link,BODY,False,False,False,body_contacts.jsonl,
7656,63.8,base_link,BODY,False,False,False,body_contacts.jsonl,
7657,63.80833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7658,63.81666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7659,63.824999999999996,base_link,BODY,False,False,False,body_contacts.jsonl,
7660,63.833333333333336,base_link,BODY,False,False,False,body_contacts.jsonl,
7661,63.84166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7662,63.85,base_link,BODY,False,False,False,body_contacts.jsonl,
7663,63.858333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7664,63.86666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7665,63.875,base_link,BODY,False,False,False,body_contacts.jsonl,
7666,63.88333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7667,63.891666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7668,63.9,base_link,BODY,False,False,False,body_contacts.jsonl,
7669,63.90833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7670,63.916666666666664,base_link,BODY,False,False,False,body_contacts.jsonl,
7671,63.925,base_link,BODY,False,False,False,body_contacts.jsonl,
7672,63.93333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7673,63.94166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7674,63.949999999999996,base_link,BODY,False,False,False,body_contacts.jsonl,
7675,63.958333333333336,base_link,BODY,False,False,False,body_contacts.jsonl,
7676,63.96666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7677,63.975,base_link,BODY,False,False,False,body_contacts.jsonl,
7678,63.983333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7679,63.99166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7680,64.0,base_link,BODY,False,False,False,body_contacts.jsonl,
7681,64.00833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7682,64.01666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7683,64.025,base_link,BODY,False,False,False,body_contacts.jsonl,
7684,64.03333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7685,64.04166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7686,64.05,base_link,BODY,False,False,False,body_contacts.jsonl,
7687,64.05833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7688,64.06666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7689,64.075,base_link,BODY,False,False,False,body_contacts.jsonl,
7690,64.08333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7691,64.09166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7692,64.1,base_link,BODY,False,False,False,body_contacts.jsonl,
7693,64.10833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7694,64.11666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7695,64.125,base_link,BODY,False,False,False,body_contacts.jsonl,
7696,64.13333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7697,64.14166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7698,64.15,base_link,BODY,False,False,False,body_contacts.jsonl,
7699,64.15833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7700,64.16666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7701,64.175,base_link,BODY,False,False,False,body_contacts.jsonl,
7702,64.18333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7703,64.19166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7704,64.2,base_link,BODY,False,False,False,body_contacts.jsonl,
7705,64.20833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7706,64.21666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7707,64.225,base_link,BODY,False,False,False,body_contacts.jsonl,
7708,64.23333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7709,64.24166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7710,64.25,base_link,BODY,False,False,False,body_contacts.jsonl,
7711,64.25833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7712,64.26666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7713,64.275,base_link,BODY,False,False,False,body_contacts.jsonl,
7714,64.28333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7715,64.29166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7716,64.3,base_link,BODY,False,False,False,body_contacts.jsonl,
7717,64.30833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7718,64.31666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7719,64.325,base_link,BODY,False,False,False,body_contacts.jsonl,
7720,64.33333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7721,64.34166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7722,64.35,base_link,BODY,False,False,False,body_contacts.jsonl,
7723,64.35833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7724,64.36666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7725,64.375,base_link,BODY,False,False,False,body_contacts.jsonl,
7726,64.38333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7727,64.39166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7728,64.4,base_link,BODY,False,False,False,body_contacts.jsonl,
7729,64.40833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7730,64.41666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7731,64.425,base_link,BODY,False,False,False,body_contacts.jsonl,
7732,64.43333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7733,64.44166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7734,64.45,base_link,BODY,False,False,False,body_contacts.jsonl,
7735,64.45833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7736,64.46666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7737,64.475,base_link,BODY,False,False,False,body_contacts.jsonl,
7738,64.48333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7739,64.49166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7740,64.5,base_link,BODY,False,False,False,body_contacts.jsonl,
7741,64.50833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7742,64.51666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7743,64.525,base_link,BODY,False,False,False,body_contacts.jsonl,
7744,64.53333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7745,64.54166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7746,64.55,base_link,BODY,False,False,False,body_contacts.jsonl,
7747,64.55833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7748,64.56666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7749,64.575,base_link,BODY,False,False,False,body_contacts.jsonl,
7750,64.58333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7751,64.59166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7752,64.6,base_link,BODY,False,False,False,body_contacts.jsonl,
7753,64.60833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7754,64.61666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7755,64.625,base_link,BODY,False,False,False,body_contacts.jsonl,
7756,64.63333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7757,64.64166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7758,64.65,base_link,BODY,False,False,False,body_contacts.jsonl,
7759,64.65833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7760,64.66666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7761,64.675,base_link,BODY,False,False,False,body_contacts.jsonl,
7762,64.68333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7763,64.69166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7764,64.7,base_link,BODY,False,False,False,body_contacts.jsonl,
7765,64.70833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7766,64.71666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7767,64.725,base_link,BODY,False,False,False,body_contacts.jsonl,
7768,64.73333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7769,64.74166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7770,64.75,base_link,BODY,False,False,False,body_contacts.jsonl,
7771,64.75833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7772,64.76666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7773,64.775,base_link,BODY,False,False,False,body_contacts.jsonl,
7774,64.78333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7775,64.79166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7776,64.8,base_link,BODY,False,False,False,body_contacts.jsonl,
7777,64.80833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7778,64.81666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7779,64.825,base_link,BODY,False,False,False,body_contacts.jsonl,
7780,64.83333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7781,64.84166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7782,64.85,base_link,BODY,False,False,False,body_contacts.jsonl,
7783,64.85833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7784,64.86666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7785,64.875,base_link,BODY,False,False,False,body_contacts.jsonl,
7786,64.88333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7787,64.89166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7788,64.9,base_link,BODY,False,False,False,body_contacts.jsonl,
7789,64.90833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7790,64.91666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7791,64.925,base_link,BODY,False,False,False,body_contacts.jsonl,
7792,64.93333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7793,64.94166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7794,64.95,base_link,BODY,False,False,False,body_contacts.jsonl,
7795,64.95833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7796,64.96666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7797,64.975,base_link,BODY,False,False,False,body_contacts.jsonl,
7798,64.98333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7799,64.99166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7800,65.0,base_link,BODY,False,False,False,body_contacts.jsonl,
7801,65.00833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7802,65.01666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7803,65.025,base_link,BODY,False,False,False,body_contacts.jsonl,
7804,65.03333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7805,65.04166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7806,65.05,base_link,BODY,False,False,False,body_contacts.jsonl,
7807,65.05833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7808,65.06666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7809,65.075,base_link,BODY,False,False,False,body_contacts.jsonl,
7810,65.08333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7811,65.09166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7812,65.1,base_link,BODY,False,False,False,body_contacts.jsonl,
7813,65.10833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7814,65.11666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7815,65.125,base_link,BODY,False,False,False,body_contacts.jsonl,
7816,65.13333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7817,65.14166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7818,65.15,base_link,BODY,False,False,False,body_contacts.jsonl,
7819,65.15833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7820,65.16666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7821,65.175,base_link,BODY,False,False,False,body_contacts.jsonl,
7822,65.18333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7823,65.19166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7824,65.2,base_link,BODY,False,False,False,body_contacts.jsonl,
7825,65.20833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7826,65.21666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7827,65.225,base_link,BODY,False,False,False,body_contacts.jsonl,
7828,65.23333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7829,65.24166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7830,65.25,base_link,BODY,False,False,False,body_contacts.jsonl,
7831,65.25833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7832,65.26666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7833,65.275,base_link,BODY,False,False,False,body_contacts.jsonl,
7834,65.28333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7835,65.29166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7836,65.3,base_link,BODY,False,False,False,body_contacts.jsonl,
7837,65.30833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7838,65.31666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7839,65.325,base_link,BODY,False,False,False,body_contacts.jsonl,
7840,65.33333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7841,65.34166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7842,65.35,base_link,BODY,False,False,False,body_contacts.jsonl,
7843,65.35833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7844,65.36666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7845,65.375,base_link,BODY,False,False,False,body_contacts.jsonl,
7846,65.38333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7847,65.39166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7848,65.4,base_link,BODY,False,False,False,body_contacts.jsonl,
7849,65.40833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7850,65.41666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7851,65.425,base_link,BODY,False,False,False,body_contacts.jsonl,
7852,65.43333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7853,65.44166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7854,65.45,base_link,BODY,False,False,False,body_contacts.jsonl,
7855,65.45833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7856,65.46666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7857,65.475,base_link,BODY,False,False,False,body_contacts.jsonl,
7858,65.48333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7859,65.49166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7860,65.5,base_link,BODY,False,False,False,body_contacts.jsonl,
7861,65.50833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7862,65.51666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7863,65.525,base_link,BODY,False,False,False,body_contacts.jsonl,
7864,65.53333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7865,65.54166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7866,65.55,base_link,BODY,False,False,False,body_contacts.jsonl,
7867,65.55833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7868,65.56666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7869,65.575,base_link,BODY,False,False,False,body_contacts.jsonl,
7870,65.58333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7871,65.59166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7872,65.6,base_link,BODY,False,False,False,body_contacts.jsonl,
7873,65.60833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7874,65.61666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7875,65.625,base_link,BODY,False,False,False,body_contacts.jsonl,
7876,65.63333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7877,65.64166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7878,65.65,base_link,BODY,False,False,False,body_contacts.jsonl,
7879,65.65833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7880,65.66666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7881,65.675,base_link,BODY,False,False,False,body_contacts.jsonl,
7882,65.68333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7883,65.69166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7884,65.7,base_link,BODY,False,False,False,body_contacts.jsonl,
7885,65.70833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7886,65.71666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7887,65.725,base_link,BODY,False,False,False,body_contacts.jsonl,
7888,65.73333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7889,65.74166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7890,65.75,base_link,BODY,False,False,False,body_contacts.jsonl,
7891,65.75833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7892,65.76666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7893,65.775,base_link,BODY,False,False,False,body_contacts.jsonl,
7894,65.78333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7895,65.79166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7896,65.8,base_link,BODY,False,False,False,body_contacts.jsonl,
7897,65.80833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7898,65.81666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7899,65.825,base_link,BODY,False,False,False,body_contacts.jsonl,
7900,65.83333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7901,65.84166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7902,65.85,base_link,BODY,False,False,False,body_contacts.jsonl,
7903,65.85833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7904,65.86666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7905,65.875,base_link,BODY,False,False,False,body_contacts.jsonl,
7906,65.88333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7907,65.89166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7908,65.9,base_link,BODY,False,False,False,body_contacts.jsonl,
7909,65.90833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7910,65.91666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7911,65.925,base_link,BODY,False,False,False,body_contacts.jsonl,
7912,65.93333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7913,65.94166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7914,65.95,base_link,BODY,False,False,False,body_contacts.jsonl,
7915,65.95833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7916,65.96666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7917,65.975,base_link,BODY,False,False,False,body_contacts.jsonl,
7918,65.98333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7919,65.99166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7920,66.0,base_link,BODY,False,False,False,body_contacts.jsonl,
7921,66.00833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7922,66.01666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7923,66.025,base_link,BODY,False,False,False,body_contacts.jsonl,
7924,66.03333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7925,66.04166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7926,66.05,base_link,BODY,False,False,False,body_contacts.jsonl,
7927,66.05833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7928,66.06666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7929,66.075,base_link,BODY,False,False,False,body_contacts.jsonl,
7930,66.08333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7931,66.09166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7932,66.1,base_link,BODY,False,False,False,body_contacts.jsonl,
7933,66.10833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7934,66.11666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7935,66.125,base_link,BODY,False,False,False,body_contacts.jsonl,
7936,66.13333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7937,66.14166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7938,66.15,base_link,BODY,False,False,False,body_contacts.jsonl,
7939,66.15833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7940,66.16666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7941,66.175,base_link,BODY,False,False,False,body_contacts.jsonl,
7942,66.18333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7943,66.19166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7944,66.2,base_link,BODY,False,False,False,body_contacts.jsonl,
7945,66.20833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7946,66.21666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7947,66.225,base_link,BODY,False,False,False,body_contacts.jsonl,
7948,66.23333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7949,66.24166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7950,66.25,base_link,BODY,False,False,False,body_contacts.jsonl,
7951,66.25833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7952,66.26666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7953,66.275,base_link,BODY,False,False,False,body_contacts.jsonl,
7954,66.28333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7955,66.29166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7956,66.3,base_link,BODY,False,False,False,body_contacts.jsonl,
7957,66.30833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7958,66.31666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7959,66.325,base_link,BODY,False,False,False,body_contacts.jsonl,
7960,66.33333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7961,66.34166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7962,66.35,base_link,BODY,False,False,False,body_contacts.jsonl,
7963,66.35833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7964,66.36666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7965,66.375,base_link,BODY,False,False,False,body_contacts.jsonl,
7966,66.38333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7967,66.39166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7968,66.4,base_link,BODY,False,False,False,body_contacts.jsonl,
7969,66.40833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7970,66.41666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7971,66.425,base_link,BODY,False,False,False,body_contacts.jsonl,
7972,66.43333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7973,66.44166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7974,66.45,base_link,BODY,False,False,False,body_contacts.jsonl,
7975,66.45833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7976,66.46666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7977,66.475,base_link,BODY,False,False,False,body_contacts.jsonl,
7978,66.48333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7979,66.49166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7980,66.5,base_link,BODY,False,False,False,body_contacts.jsonl,
7981,66.50833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7982,66.51666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7983,66.525,base_link,BODY,False,False,False,body_contacts.jsonl,
7984,66.53333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7985,66.54166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7986,66.55,base_link,BODY,False,False,False,body_contacts.jsonl,
7987,66.55833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
7988,66.56666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7989,66.575,base_link,BODY,False,False,False,body_contacts.jsonl,
7990,66.58333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7991,66.59166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7992,66.6,base_link,BODY,False,False,False,body_contacts.jsonl,
7993,66.60833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7994,66.61666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
7995,66.625,base_link,BODY,False,False,False,body_contacts.jsonl,
7996,66.63333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
7997,66.64166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
7998,66.65,base_link,BODY,False,False,False,body_contacts.jsonl,
7999,66.65833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8000,66.66666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8001,66.675,base_link,BODY,False,False,False,body_contacts.jsonl,
8002,66.68333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
8003,66.69166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8004,66.7,base_link,BODY,False,False,False,body_contacts.jsonl,
8005,66.70833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8006,66.71666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8007,66.725,base_link,BODY,False,False,False,body_contacts.jsonl,
8008,66.73333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8009,66.74166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
8010,66.75,base_link,BODY,False,False,False,body_contacts.jsonl,
8011,66.75833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8012,66.76666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
8013,66.775,base_link,BODY,False,False,False,body_contacts.jsonl,
8014,66.78333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
8015,66.79166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
