phase,state,channel,reference_start,reference_end,reference_delta,reference_active_duration,reference_average_velocity,reference_peak_velocity,reference_wheel_integral,fsm_start,fsm_command_end,fsm_actual_end,fsm_delta,fsm_active_duration,fsm_average_velocity,fsm_peak_velocity,fsm_wheel_integral,endpoint_error_percent,delta_error_percent,duration_error_percent,velocity_error_percent,wheel_integral_error_percent,within_15_percent,reference_actual_end,reference_actual_delta,reference_actual_wheel_integral,fsm_command_delta,fsm_actual_delta,fsm_command_wheel_integral,fsm_actual_wheel_integral,command_endpoint_error_percent,actual_endpoint_error_percent,command_delta_error_percent,actual_delta_error_percent,average_velocity_error_percent,peak_velocity_error_percent,command_wheel_integral_error_percent,actual_wheel_integral_error_percent,trajectory_rmse,trajectory_rmse_percent,active_sample_count,reference_measured_average_velocity,fsm_measured_average_velocity,measured_average_velocity_error_percent,reference_measured_peak_velocity,fsm_measured_peak_velocity,measured_peak_velocity_error_percent
P09,RR_ACTIVE_LIFT_AND_PLACE,front_right_ankle,0.0,0.0,0.0,7.200000000002284,0.14166666666665959,0.3,1.0200000000002725,0.0,0.0,0.0014923997223377228,0.44278593733906746,7.199999999999996,0.14166666666666589,0.3,0.6139925382098846,0.0,0.0,3.1777050127038847e-11,1.8901546994243286e-12,2.732019403733724e-11,True,0.002248492557555437,0.3594059613533318,0.6134317581265493,0.0,0.44278593733906746,1.0199999999999938,0.6139925382098846,0.0,0.22682785056531427,0.0,25.013992795720693,1.8901546994243286e-12,0.0,2.732019403733724e-11,0.09141686518611737,0.0,0.0,866,0.11878691322101505,0.11589352789473213,0.8680155978848746,1.0074520111083984,0.5949568152427673,40.94440145211522
P09,RR_ACTIVE_LIFT_AND_PLACE,rear_left_ankle,0.0,0.0,0.0,7.200000000002284,0.14166666666665959,0.3,1.0200000000002725,0.0,0.0,-0.010635403916239738,0.04587511904537678,7.199999999999996,0.14166666666666589,0.3,1.348337614696351,0.0,0.0,3.1777050127038847e-11,1.8901546994243286e-12,2.732019403733724e-11,True,-0.04800482466816902,-0.010602761059999466,1.359597015920012,0.0,0.04587511904537678,1.0199999999999938,1.348337614696351,0.0,11.210826225578783,0.0,16.94336403161287,1.8901546994243286e-12,0.0,2.732019403733724e-11,0.8281425372239332,0.0,0.0,866,0.2108908419830283,0.2114175688785901,0.15801806866853893,1.0827405452728271,0.5115934014320374,52.75013911083131
P09,RR_ACTIVE_LIFT_AND_PLACE,rear_right_ankle,0.0,0.0,0.0,7.200000000002284,0.14166666666665959,0.3,1.0200000000002725,0.0,0.0,-0.20751836895942688,-0.2053954799193889,7.199999999999996,0.14166666666666589,0.3,0.6991462726075774,0.0,0.0,3.1777050127038847e-11,1.8901546994243286e-12,2.732019403733724e-11,True,-0.1506960093975067,-0.1485107815824449,0.6934472835954519,0.0,-0.2053954799193889,1.0199999999999938,0.6991462726075774,0.0,17.046707868576046,0.0,17.06540950108319,1.8901546994243286e-12,0.0,2.732019403733724e-11,0.8218344994556538,0.0,0.0,866,0.19189179892225663,0.1939449530434469,0.615946236357076,0.8002223372459412,0.852109432220459,6.4840848048672735
P10,SECOND_REAR_TRANSFER_PREP,rear_right_knee,-37.8,-27.2,10.599999999999998,0.13333333333343944,21.647375020830932,28.557487080234164,0.0,-37.8,-27.2,-46.87295099368466,3.876159674738915,0.13333333333332575,18.510192485143396,31.41256250236015,0.0,8.021980340551806,5.385638311500909,8.526512829114417e-11,14.49220763565409,0.0,True,-45.80335361494442,4.594244782939036,0.0,10.599999999999998,3.876159674738915,0.0,0.0,0.0,8.021980340551806,0.0,5.385638311500909,14.49220763565409,9.997642348937989,0.0,0.0,0.4045276654165434,3.8162987303447498,18,21.647375020830932,18.510192485143396,14.49220763565409,28.557487080234164,31.41256250236015,9.997642348937989
P11,TRANSFER_TOWARD_FR,front_right_hip,0.0,3.7,3.7,0.46666666666703804,26.486213549169456,65.78188657566214,0.0,0.0,3.7,4.567517293888951,5.171320155476567,0.46666666666666856,26.613628279976915,66.02416021571166,0.0,1.7320548650188439,1.91512728014833,7.917476198463387e-11,0.48106057353545095,0.0,True,4.79845794255813,5.426670459496345,0.0,3.7,5.171320155476567,0.0,0.0,0.0,1.7320548650188439,0.0,1.91512728014833,0.48106057353545095,0.36829840653909457,0.0,0.0,0.13838628014979676,3.740169733778291,58,26.486213549169456,26.613628279976915,0.48106057353545095,65.78188657566214,66.02416021571166,0.36829840653909457
P12,RL_ACTIVE_LIFT_AND_PLACE,rear_left_hip,15.4,-10.1,-25.5,4.66666666667038,17.959176049385892,106.36460300107346,0.0,15.4,-10.1,0.3537692345142005,-15.647414999014057,4.666666666666657,17.73544390029356,106.94062017453732,0.0,4.008922824354148,2.176188878386844,7.97837986152849e-11,1.2457818135814858,0.0,True,-0.668506085696107,-16.202343163002702,0.0,-25.5,-15.647414999014057,0.0,0.0,0.0,4.008922824354148,0.0,2.176188878386844,1.2457818135814858,0.5415496859025929,0.0,0.0,0.5232177976424209,2.0518345005585137,562,17.959176049385892,17.73544390029356,1.2457818135814858,106.36460300107346,106.94062017453732,0.5415496859025929
P12,RL_ACTIVE_LIFT_AND_PLACE,rear_left_knee,19.4,-18.7,-38.099999999999994,4.66666666667038,16.478673535545372,123.44295143574591,0.0,19.4,-18.699999999999996,-19.255291526601695,-38.174635903327655,4.666666666666657,17.010071302479272,126.43300334870239,0.0,0.01833932682656441,2.9058824699750896,7.97837986152849e-11,3.2247605718242216,0.0,True,-19.262278810122616,-39.281777124388164,0.0,-38.099999999999994,-38.174635903327655,0.0,0.0,9.32470781837402e-15,0.01833932682656441,0.0,2.9058824699750896,3.2247605718242216,2.422213563577055,0.0,0.0,1.1742466132630522,3.0820121083019747,562,16.478673535545372,17.010071302479272,3.2247605718242216,123.44295143574591,126.43300334870239,2.422213563577055
P12,RL_ACTIVE_LIFT_AND_PLACE,front_left_ankle,0.0,0.0,0.0,4.66666666667038,0.1414285714285714,0.3,-0.6600000000005252,0.0,0.0,-0.04518822580575943,-0.38062385469675064,4.666666666666657,0.14142857142857174,0.3,0.2289456993496633,0.0,0.0,7.97837986152849e-11,9.992007221626408e-14,7.954916187042709e-11,True,-0.04543116316199303,-0.2316141538321972,0.27393242830121944,0.0,-0.38062385469675064,-0.6600000000000001,0.2289456993496633,0.0,0.07288120687007903,0.0,44.70291025936603,9.992007221626408e-14,0.0,7.954916187042709e-11,13.496018685466842,0.0,0.0,562,0.11172149716495301,0.11304707440391873,0.39767317168971494,0.4190062880516052,0.484620600938797,15.659505539236836
P12,RL_ACTIVE_LIFT_AND_PLACE,front_right_ankle,0.0,0.0,0.0,4.66666666667038,0.1414285714285714,0.3,-0.6600000000005252,0.0,0.0,-0.19482693076133728,-0.19563499104697257,4.666666666666657,0.14142857142857174,0.3,-0.5737763644734527,0.0,0.0,7.97837986152849e-11,9.992007221626408e-14,7.954916187042709e-11,True,-0.22560659050941467,-0.227062223944813,-0.5727853850703849,0.0,-0.19563499104697257,-0.6600000000000001,-0.5737763644734527,0.0,9.233897924423216,0.0,9.42816986935213,9.992007221626408e-14,0.0,7.954916187042709e-11,0.17301059504966784,0.0,0.0,562,0.14153195923033707,0.16297515008685154,6.4329572569543405,0.5957649946212769,0.7617403864860535,27.859205116656085
P12,RL_ACTIVE_LIFT_AND_PLACE,rear_left_ankle,0.0,0.0,0.0,4.66666666667038,0.1414285714285714,0.3,-0.6600000000005252,0.0,0.0,0.08570802211761475,0.0961787411943078,4.666666666666657,0.14142857142857174,0.3,-0.5972798719473447,0.0,0.0,7.97837986152849e-11,9.992007221626408e-14,7.954916187042709e-11,True,0.0010134261101484299,0.006427139043807983,-0.6045430254613133,0.0,0.0961787411943078,-0.6600000000000001,-0.5972798719473447,0.0,25.40837880223989,0.0,26.925480645149943,9.992007221626408e-14,0.0,7.954916187042709e-11,1.2014287169099862,0.0,0.0,562,0.16968263070234943,0.17381300737476887,1.2391130017258332,1.2071598768234253,1.3339354991912842,10.501974494170726
P12,RL_ACTIVE_LIFT_AND_PLACE,rear_right_ankle,0.0,0.0,0.0,4.66666666667038,0.1414285714285714,0.3,-0.6600000000005252,0.0,0.0,-0.0375753678381443,0.09121469780802727,4.666666666666657,0.14142857142857174,0.3,-1.1957971108999674,0.0,0.0,7.97837986152849e-11,9.992007221626408e-14,7.954916187042709e-11,True,-0.09750436246395111,0.04255610704421997,-1.2174309377257782,0.0,0.09121469780802727,-0.6600000000000001,-1.1957971108999674,0.0,17.97869838774204,0.0,14.597577229142187,9.992007221626408e-14,0.0,7.954916187042709e-11,1.7770064942019455,0.0,0.0,562,0.2624438734214713,0.2579492287183333,1.348393410941395,0.6808063983917236,0.6846182942390442,0.5599089339238643
P13,FINAL_ADVANCE_AND_RECOVERY,front_left_hip,-18.5,0.5,19.0,17.800000000014165,2.2469699478462273,107.28926718072061,0.0,-18.5,0.5,-4.334366463705939,13.676393426081889,17.799999999999997,2.2974876104084876,107.38926798035877,0.0,7.381320279622933,6.620302399718307,7.959675365755687e-11,0.7577649384339047,0.0,True,-5.736817316834296,12.41853597013541,0.0,19.0,13.676393426081889,0.0,0.0,0.0,7.381320279622933,0.0,6.620302399718307,0.7577649384339047,0.09320671327702232,0.0,0.0,0.23961896046335746,1.261152423491355,2138,2.2469699478462273,2.2974876104084876,0.7577649384339047,107.28926718072061,107.38926798035877,0.09320671327702232
P13,FINAL_ADVANCE_AND_RECOVERY,front_left_knee,-31.4,-0.7,30.7,17.800000000014165,3.175974218221417,142.61404934154277,0.0,-31.4,-0.6999999999999993,-0.28065129572200703,31.20783011662953,17.799999999999997,3.2368208661965854,142.8347464140042,0.0,1.0156180690453536,0.44848988620237584,7.959675365755687e-11,0.9126997196275255,0.0,True,-0.5924460429189305,31.0701437215654,0.0,30.7,31.20783011662953,0.0,0.0,2.169816986238091e-15,1.0156180690453536,0.0,0.44848988620237584,0.9126997196275255,0.1547512839586315,0.0,0.0,0.10404364953556347,0.33890439588131427,2138,3.175974218221417,3.2368208661965854,0.9126997196275255,142.61404934154277,142.8347464140042,0.1547512839586315
P13,FINAL_ADVANCE_AND_RECOVERY,front_right_knee,31.1,0.4,-30.700000000000003,17.800000000014165,5.479965367233087,124.49231437907,0.0,31.1,0.3999999999999986,1.2448557106136848,-29.973502795775875,17.799999999999997,5.507373636660301,124.07462099056703,0.0,2.926377655185445,7.237050203871608,7.959675365755687e-11,0.4111240414082129,0.0,True,0.3464577704717531,-32.19527720836446,0.0,-30.700000000000003,-29.973502795775875,0.0,0.0,4.7012701368491964e-15,2.926377655185445,0.0,7.237050203871608,0.4111240414082129,0.3355174097182598,0.0,0.0,0.3140818989106916,1.02306807462766,2138,5.479965367233087,5.507373636660301,0.4111240414082129,124.49231437907,124.07462099056703,0.3355174097182598
P13,FINAL_ADVANCE_AND_RECOVERY,rear_left_hip,-10.1,-2.6,7.5,17.800000000014165,6.130016138368937,62.50534920815864,0.0,-10.1,-2.5999999999999996,-2.7104993538810813,-3.064268588395282,17.799999999999997,6.334840234147007,66.33466061538044,0.0,8.729631694464505,0.517757020545393,7.959675365755687e-11,6.1263739115659135,0.0,True,-3.8744502464763486,-3.1333028578013344,0.0,7.5,-3.064268588395282,0.0,0.0,3.3306690738754696e-15,8.729631694464505,0.0,0.517757020545393,3.072361436671054,6.1263739115659135,0.0,0.0,1.0760016992089207,14.34668932278561,2138,6.130016138368937,6.334840234147007,3.072361436671054,62.50534920815864,66.33466061538044,6.1263739115659135
P13,FINAL_ADVANCE_AND_RECOVERY,rear_left_knee,-18.7,-3.9,14.799999999999999,17.800000000014165,10.589805996350407,119.50048428454451,0.0,-18.699999999999996,-3.9000000000000004,-4.557881722911748,14.697409803689947,17.799999999999997,10.501471515869769,118.92218582789788,0.0,3.558863144546118,3.6609929326085275,7.959675365755687e-11,0.8341463527384829,0.0,True,-4.031169977518923,15.239236757716009,0.0,14.799999999999995,14.697409803689947,0.0,0.0,3.00060276925718e-15,3.558863144546118,2.400482215405744e-14,3.6609929326085275,0.8341463527384829,0.48392980171497857,0.0,0.0,0.24648944063965,1.6654691935111487,2138,10.589805996350407,10.501471515869769,0.8341463527384829,119.50048428454451,118.92218582789788,0.48392980171497857
P13,FINAL_ADVANCE_AND_RECOVERY,rear_right_hip,-6.9,-0.5,6.4,17.800000000014165,1.8046898670712406,49.177918684509166,0.0,-6.9,-0.5,1.5311910344010917,7.11717088049165,17.799999999999997,1.8032913275197064,50.19012539874837,0.0,5.7898083523340595,10.812939709721824,7.959675365755687e-11,2.0582544794805364,0.0,True,2.3031654813789664,8.558896175121227,0.0,6.4,7.11717088049165,0.0,0.0,0.0,5.7898083523340595,0.0,10.812939709721824,0.020978093273011922,2.0582544794805364,0.0,0.0,0.3904280912039111,6.100438925061111,2138,1.8046898670712406,1.8032913275197064,0.020978093273011922,49.177918684509166,50.19012539874837,2.0582544794805364
P13,FINAL_ADVANCE_AND_RECOVERY,rear_right_knee,-27.2,-6.0,21.2,17.800000000014165,4.409301316786447,122.15147194672322,0.0,-27.2,-6.0,-5.8084436963912225,20.754890281389045,17.799999999999997,4.226359054037131,116.63580732399278,0.0,7.3353553575206965,7.644840249818538,7.959675365755687e-11,4.515430338110143,0.0,True,-4.253348360596835,22.375596414350575,0.0,21.2,20.754890281389045,0.0,0.0,0.0,7.3353553575206965,0.0,7.644840249818538,2.7441339412397436,4.515430338110143,0.0,0.0,0.12268544174292365,0.5787049138817153,2138,4.409301316786447,4.226359054037131,2.7441339412397436,122.15147194672322,116.63580732399278,4.515430338110143
P13,FINAL_ADVANCE_AND_RECOVERY,front_left_ankle,0.0,0.0,0.0,17.800000000014165,0.3432584269662921,1.09,6.110000000004862,0.0,0.0,-0.004050020128488541,0.04113820567727089,17.799999999999997,0.3432584269662982,1.09,5.971059699742185,0.0,0.0,7.959675365755687e-11,1.7789007219444e-12,7.782826937922564e-11,True,-0.1680314540863037,-0.19484801590442657,6.017342502188997,0.0,0.04113820567727089,6.110000000000107,5.971059699742185,0.0,49.194430187344544,0.0,70.79586647450922,1.7789007219444e-12,0.0,7.782826937922564e-11,0.7691568567016918,0.0,0.0,2138,0.33774898233620515,0.3352731331370536,0.7330441625689419,1.242940068244934,1.4203068017959595,14.269934495029366
P13,FINAL_ADVANCE_AND_RECOVERY,front_right_ankle,0.0,0.0,0.0,17.800000000014165,0.3224719101123595,0.72,4.300000000003422,0.0,0.0,-0.008601407520473003,0.18622552324086428,17.799999999999997,0.32247191011236576,0.72,2.3264774112962305,0.0,0.0,7.959675365755687e-11,1.88182802673964e-12,7.7643318131398e-11,True,-0.0009634793386794627,0.1990042626275681,2.2755927208370794,0.0,0.18622552324086428,4.300000000000083,2.3264774112962305,0.0,2.2913784545380618,0.0,3.8336218160111453,1.88182802673964e-12,0.0,7.7643318131398e-11,2.2361071026995165,0.0,0.0,2138,0.21336414178492397,0.21830287640016977,1.4816203845737395,2.091403007507324,1.8473161458969116,11.670962542094259
P13,FINAL_ADVANCE_AND_RECOVERY,rear_left_ankle,0.0,0.0,0.0,17.800000000014165,0.3061797752808989,0.43,4.590000000003652,0.0,0.0,0.0006557519664056599,-0.08505227015120909,17.799999999999997,0.30617977528090234,0.43,4.293586604949076,0.0,0.0,7.959675365755687e-11,1.0325074129013954e-12,7.668520865509359e-11,True,0.0003529429668560624,-0.02411793393548578,4.3655599678590775,0.0,-0.08505227015120909,4.590000000000132,4.293586604949076,0.0,0.09084269986487924,0.0,18.28030086471699,1.0325074129013954e-12,0.0,7.668520865509359e-11,1.6486627933162499,0.0,0.0,2138,0.291217558275842,0.289748043091959,0.44085455516489896,1.1235920190811157,0.854082465171814,23.986424728230915
P13,FINAL_ADVANCE_AND_RECOVERY,rear_right_ankle,0.0,0.0,0.0,17.800000000014165,0.3039325842696629,0.39,4.630000000003684,0.0,0.0,0.16400960087776184,0.20158496871590614,17.799999999999997,0.3039325842696664,0.39,4.2019259027283065,0.0,0.0,7.959675365755687e-11,1.0491607582707727e-12,7.673247686388065e-11,True,0.19921796023845673,0.2862899452447891,4.198843556133641,0.0,0.20158496871590614,4.630000000000131,4.2019259027283065,0.0,10.562507808208464,0.0,25.41149295866489,1.0491607582707727e-12,0.0,7.673247686388065e-11,0.07340941746122491,0.0,0.0,2138,0.2790861868241173,0.2787680155440809,0.09545138401090834,0.7546393275260925,0.6847832798957825,9.25687876078718
