trial_id,phase,channel,channel_kind,metric,error_percent,within_30_percent,warning,blocks_task_success,source
trial_010_20260901_clean_v010,P13,front_left_hip,servo,duration_error_percent,7.959675365755687e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_hip,servo,command_average_velocity_error_percent,2.5486279753295094e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_hip,servo,measured_average_velocity_error_percent,0.7649629004668368,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_hip,servo,command_peak_velocity_error_percent,9.094947017729282e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_hip,servo,measured_peak_velocity_error_percent,3.76791050933226,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_hip,servo,trajectory_rmse_percent,0.5136886750114167,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_knee,servo,command_endpoint_error_percent,2.169816986238091e-15,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_knee,servo,actual_endpoint_error_percent,2.7573528952146757,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_knee,servo,command_delta_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_knee,servo,actual_delta_error_percent,3.33267952987899,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_knee,servo,duration_error_percent,7.959675365755687e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_knee,servo,command_average_velocity_error_percent,4.118705376754406e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_knee,servo,measured_average_velocity_error_percent,2.1350984676692963,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_knee,servo,command_peak_velocity_error_percent,9.094947017729282e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_knee,servo,measured_peak_velocity_error_percent,10.886900336380005,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_knee,servo,trajectory_rmse_percent,0.2757773722206907,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_knee,servo,command_endpoint_error_percent,4.7012701368491964e-15,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_knee,servo,actual_endpoint_error_percent,1.5677891352975228,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_knee,servo,command_delta_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_knee,servo,actual_delta_error_percent,5.794063238978995,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_knee,servo,duration_error_percent,7.959675365755687e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_knee,servo,command_average_velocity_error_percent,4.1180392429396306e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_knee,servo,measured_average_velocity_error_percent,1.3434311536785084,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_knee,servo,command_peak_velocity_error_percent,9.094947017729282e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_knee,servo,measured_peak_velocity_error_percent,0.06618834468459373,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_knee,servo,trajectory_rmse_percent,1.0484141750937126,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_hip,servo,command_endpoint_error_percent,5.921189464667502e-15,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_hip,servo,actual_endpoint_error_percent,15.290906711900334,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_hip,servo,command_delta_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_hip,servo,actual_delta_error_percent,4.419996127337042,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_hip,servo,duration_error_percent,7.959675365755687e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_hip,servo,command_average_velocity_error_percent,1.0061951272177794e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_hip,servo,measured_average_velocity_error_percent,4.9514592746710315,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_hip,servo,command_peak_velocity_error_percent,9.094947017729282e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_hip,servo,measured_peak_velocity_error_percent,2.9153014286986445,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_hip,servo,trajectory_rmse_percent,10.698680012641926,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_knee,servo,command_endpoint_error_percent,3.00060276925718e-15,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_knee,servo,actual_endpoint_error_percent,4.139743620373699,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_knee,servo,command_delta_error_percent,2.400482215405744e-14,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_knee,servo,actual_delta_error_percent,4.197650241056633,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_knee,servo,duration_error_percent,7.959675365755687e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_knee,servo,command_average_velocity_error_percent,1.9860779687519425e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_knee,servo,measured_average_velocity_error_percent,1.1843063076952955,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_knee,servo,command_peak_velocity_error_percent,9.094947017729282e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_knee,servo,measured_peak_velocity_error_percent,2.83938100789864,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_knee,servo,trajectory_rmse_percent,1.2292247693939646,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_hip,servo,command_endpoint_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_hip,servo,actual_endpoint_error_percent,13.323079052817938,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_hip,servo,command_delta_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_hip,servo,actual_delta_error_percent,23.17350316861629,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_hip,servo,duration_error_percent,7.959675365755687e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_hip,servo,command_average_velocity_error_percent,8.58646487245096e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_hip,servo,measured_average_velocity_error_percent,2.598270891236123,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_hip,servo,command_peak_velocity_error_percent,9.094947017729282e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_hip,servo,measured_peak_velocity_error_percent,7.256959521916516,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_hip,servo,trajectory_rmse_percent,2.6340683747397033,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_knee,servo,command_endpoint_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_knee,servo,actual_endpoint_error_percent,4.018833369931665,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_knee,servo,command_delta_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_knee,servo,actual_delta_error_percent,4.206703844448819,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_knee,servo,duration_error_percent,7.959675365755687e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_knee,servo,command_average_velocity_error_percent,2.844391389089651e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_knee,servo,measured_average_velocity_error_percent,5.379313850686085,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_knee,servo,command_peak_velocity_error_percent,9.094947017729282e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_knee,servo,measured_peak_velocity_error_percent,3.148827441473843,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_knee,servo,trajectory_rmse_percent,0.5638162192024717,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_ankle,wheel,duration_error_percent,7.959675365755687e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_ankle,wheel,command_average_velocity_error_percent,1.7789007219444e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_ankle,wheel,measured_average_velocity_error_percent,0.11063134206288576,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_ankle,wheel,command_peak_velocity_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_ankle,wheel,measured_peak_velocity_error_percent,27.056068568116146,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_ankle,wheel,command_wheel_integral_error_percent,7.782826937922564e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_left_ankle,wheel,actual_wheel_integral_error_percent,0.11719845491991766,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_ankle,wheel,duration_error_percent,7.959675365755687e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_ankle,wheel,command_average_velocity_error_percent,1.9452113168388853e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_ankle,wheel,measured_average_velocity_error_percent,2.1363703034019514,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_ankle,wheel,command_peak_velocity_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_ankle,wheel,measured_peak_velocity_error_percent,2.21447153322283,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_ankle,wheel,command_wheel_integral_error_percent,7.7643318131398e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,front_right_ankle,wheel,actual_wheel_integral_error_percent,1.7118124874068117,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_ankle,wheel,duration_error_percent,7.959675365755687e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_ankle,wheel,command_average_velocity_error_percent,1.124075348602131e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_ankle,wheel,measured_average_velocity_error_percent,1.4125460293182095,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_ankle,wheel,command_peak_velocity_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_ankle,wheel,measured_peak_velocity_error_percent,28.978052115284985,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_ankle,wheel,command_wheel_integral_error_percent,7.668520865509359e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_left_ankle,wheel,actual_wheel_integral_error_percent,2.8572093636518545,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_ankle,wheel,duration_error_percent,7.959675365755687e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_ankle,wheel,command_average_velocity_error_percent,1.1506507392002316e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_ankle,wheel,measured_average_velocity_error_percent,0.1499222604944946,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_ankle,wheel,command_peak_velocity_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_ankle,wheel,measured_peak_velocity_error_percent,8.392632756977136,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_ankle,wheel,command_wheel_integral_error_percent,7.673247686388065e-11,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_010_20260901_clean_v010,P13,rear_right_ankle,wheel,actual_wheel_integral_error_percent,0.5139170190431208,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_hip,servo,command_endpoint_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_hip,servo,actual_endpoint_error_percent,0.0002270674591143427,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_hip,servo,command_delta_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_hip,servo,actual_delta_error_percent,0.16958809922057566,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_hip,servo,duration_error_percent,1.82098892079225e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_hip,servo,command_average_velocity_error_percent,1.545430450278218e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_hip,servo,measured_average_velocity_error_percent,0.6710921163525798,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_hip,servo,command_peak_velocity_error_percent,3.600083194517841e-13,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_hip,servo,measured_peak_velocity_error_percent,0.05156032481585553,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_hip,servo,trajectory_rmse_percent,0.16545416503777835,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,front_left_ankle,wheel,duration_error_percent,1.82098892079225e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,front_left_ankle,wheel,command_average_velocity_error_percent,1.3286431901227178e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,front_left_ankle,wheel,measured_average_velocity_error_percent,0.11486139789004236,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,front_left_ankle,wheel,command_peak_velocity_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,front_left_ankle,wheel,measured_peak_velocity_error_percent,3.345216791165559,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,front_left_ankle,wheel,command_wheel_integral_error_percent,3.15898510099535e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,front_left_ankle,wheel,actual_wheel_integral_error_percent,0.2200239756719921,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,front_right_ankle,wheel,duration_error_percent,1.82098892079225e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,front_right_ankle,wheel,command_average_velocity_error_percent,1.3286431901227178e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,front_right_ankle,wheel,measured_average_velocity_error_percent,0.004696512362258236,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,front_right_ankle,wheel,command_peak_velocity_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,front_right_ankle,wheel,measured_peak_velocity_error_percent,0.03177411165863816,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,front_right_ankle,wheel,command_wheel_integral_error_percent,3.15898510099535e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,front_right_ankle,wheel,actual_wheel_integral_error_percent,0.005813707597070396,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_ankle,wheel,duration_error_percent,1.82098892079225e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_ankle,wheel,command_average_velocity_error_percent,1.3286431901227178e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_ankle,wheel,measured_average_velocity_error_percent,0.15766120725747623,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_ankle,wheel,command_peak_velocity_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_ankle,wheel,measured_peak_velocity_error_percent,0.2452119378512511,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_ankle,wheel,command_wheel_integral_error_percent,3.15898510099535e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_left_ankle,wheel,actual_wheel_integral_error_percent,0.21285298785039672,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_right_ankle,wheel,duration_error_percent,1.82098892079225e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_right_ankle,wheel,command_average_velocity_error_percent,1.3286431901227178e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_right_ankle,wheel,measured_average_velocity_error_percent,0.22346308392880876,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_right_ankle,wheel,command_peak_velocity_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_right_ankle,wheel,measured_peak_velocity_error_percent,6.373333749487578,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_right_ankle,wheel,command_wheel_integral_error_percent,3.15898510099535e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P01,rear_right_ankle,wheel,actual_wheel_integral_error_percent,0.36678645398598075,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P02,front_right_knee,servo,command_endpoint_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P02,front_right_knee,servo,actual_endpoint_error_percent,0.6811960451639621,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P02,front_right_knee,servo,command_delta_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P02,front_right_knee,servo,actual_delta_error_percent,0.6865636935718967,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P02,front_right_knee,servo,duration_error_percent,4.9484226240438175e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P02,front_right_knee,servo,command_average_velocity_error_percent,4.9557388774434566e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P02,front_right_knee,servo,measured_average_velocity_error_percent,0.005050394485141519,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P02,front_right_knee,servo,command_peak_velocity_error_percent,5.6843418860808015e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P02,front_right_knee,servo,measured_peak_velocity_error_percent,0.010260693785264386,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P02,front_right_knee,servo,trajectory_rmse_percent,1.0581377477323264,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_knee,servo,command_endpoint_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_knee,servo,actual_endpoint_error_percent,1.4888022821412985,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_knee,servo,command_delta_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_knee,servo,actual_delta_error_percent,1.441767806918161,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_knee,servo,duration_error_percent,5.625129991434446e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_knee,servo,command_average_velocity_error_percent,5.622285751952963e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_knee,servo,measured_average_velocity_error_percent,0.49659213265475577,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_knee,servo,command_peak_velocity_error_percent,5.6843418860808015e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_knee,servo,measured_peak_velocity_error_percent,3.223465179533373,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_knee,servo,trajectory_rmse_percent,0.9908904213109763,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_hip,servo,command_endpoint_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_hip,servo,actual_endpoint_error_percent,3.104278501469994,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_hip,servo,command_delta_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_hip,servo,actual_delta_error_percent,3.0871520569839848,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_hip,servo,duration_error_percent,5.625129991434446e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_hip,servo,command_average_velocity_error_percent,5.6207111933258465e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_hip,servo,measured_average_velocity_error_percent,6.944591922440888,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_hip,servo,command_peak_velocity_error_percent,5.6843418860808015e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_hip,servo,measured_peak_velocity_error_percent,4.147375942813861,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_hip,servo,trajectory_rmse_percent,1.414821924639151,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_ankle,wheel,duration_error_percent,5.625129991434446e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_ankle,wheel,command_average_velocity_error_percent,7.026728003956686e-14,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_ankle,wheel,measured_average_velocity_error_percent,0.4693653201369699,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_ankle,wheel,command_peak_velocity_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_ankle,wheel,measured_peak_velocity_error_percent,29.970202511669367,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_ankle,wheel,command_wheel_integral_error_percent,5.562826336466027e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,front_left_ankle,wheel,actual_wheel_integral_error_percent,0.4964997768899391,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_ankle,wheel,duration_error_percent,5.625129991434446e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_ankle,wheel,command_average_velocity_error_percent,2.3660490688732845e-13,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_ankle,wheel,measured_average_velocity_error_percent,7.217470398676378,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_ankle,wheel,command_peak_velocity_error_percent,0.0,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_ankle,wheel,measured_peak_velocity_error_percent,3.4248094674479566,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_ankle,wheel,command_wheel_integral_error_percent,5.399445311018828e-12,True,,False,raw observation/full12 ledgers vs immutable v010 contract
trial_011_20260901_clean_v010,P03,rear_left_ankle,wheel,actual_wheel_integral_error_percent,36.29302387410797,False,REFERENCE_DIVERGENCE_WARNING,False,raw observation/full12 ledgers vs immutable v010 contract
